I feel so great	I'm happy to hear that.
I love my life	I'm happy to hear that.
I'm a happy camper	I'm happy to hear that.
I'm absolutely delighted	I'm happy to hear that.
I'm feeling cheerful	I'm happy to hear that.
I'm feeling giddy	I'm happy to hear that.
I can't help but be joyful	I'm happy to hear that.
I can not help but be joyful	I'm happy to hear that.
My spirits are excellent	I'm happy to hear that.
I'm feeling peachy	I'm happy to hear that.
I'm the happiest girl in the world	I'm happy to hear that.
I'm the happiest girl on earth	I'm happy to hear that.
I'm the happiest man in the world	I'm happy to hear that.
I'm tickled pink	I'm happy to hear that.
It's hard not to be happy	I'm happy to hear that.
I've never been happier	I'm happy to hear that.
Life is amazing	I'm happy to hear that.
Life is awesome	I'm happy to hear that.
I'm the happiest gal in the world	I'm happy to hear that.
Life is good	I'm happy to hear that.
I'm the happiest boy in the world	I'm happy to hear that.
Oh happy day	I'm happy to hear that.
Today is the best	I'm happy to hear that.
We couldn't be happier	I'm happy to hear that.
What a fantastic day	I'm happy to hear that.
What a glorious day	I'm happy to hear that.
what a great day	I'm happy to hear that.
What a happy day	I'm happy to hear that.
What a joyous day	I'm happy to hear that.
What an amazing day	I'm happy to hear that.
What can I say? I'm just happy	I'm happy to hear that.
Life is beautiful	I'm happy to hear that.
I'm on cloud 9	I'm happy to hear that.
I'm having a great day	I'm happy to hear that.
I'm in a great mood	I'm happy to hear that.
I'm in good spirits	I'm happy to hear that.
I'm joyous	I'm happy to hear that.
I'm just a cheerful gal	I'm happy to hear that.
I'm just a cheerful girl	I'm happy to hear that.
I'm just a cheerful kind of guy	I'm happy to hear that.
I'm just a cheery person	I'm happy to hear that.
I'm the happiest gal on earth	I'm happy to hear that.
I'm living the dream	I'm happy to hear that.
You've never met anyone more joyful than me	I'm happy to hear that.
I'm on cloud nine	I'm happy to hear that.
I'm on top of the world	I'm happy to hear that.
I'm one happy camper	I'm happy to hear that.
I'm over the moon	I'm happy to hear that.
I'm positively ecstatic	I'm happy to hear that.
I'm so gosh darn happy	I'm happy to hear that.
I'm so happy	I'm happy to hear that.
I'm so happy I could just die	I'm happy to hear that.
I'm just thrilled	I'm happy to hear that.
Whoops	That's alright.
Don't be offended	That's alright.
Pardon me	That's alright.
Scuse me	That's alright.
Oopsie	That's alright.
Oops	That's alright.
No offense	That's alright.
I beg your pardon	That's alright.
Don't take this the wrong way	That's alright.
Excuse me	That's alright.
Pardon	That's alright.
Excuse moi	That's alright.
Don't take that the wrong way	That's alright.
Begging your pardon	That's alright.
Yo dude	Hello.
Howdy	Hello.
hello bot	Hello.
Greetings and salutations	Hello.
Hello there	Hello.
Greetings caring bot	Hello.
Hi	Hello.
G'day	Hello.
Hey it's you!	Hello.
Open a hailing channel	Hello.
Hey my dude	Hello.
Hey	Hello.
Hello	Hello.
Hello my friend	Hello.
Hey caring bot	Hello.
Hey friendly bot	Hello.
Ahoy	Hello.
Hail!	Hello.
Hey pal	Hello.
Hey professional bot	Hello.
Hey there	Hello.
Hey there bot	Hello.
Hey there buddy	Hello.
Hey there pal	Hello.
Hey homie	Hello.
Ahoy there	Hello.
Aloha	Hello.
Aloha bot	Hello.
Bonjour	Hello.
Good day	Hello.
Hailing the bot	Hello.
Greetings	Hello.
Hailing Bot	Hello.
Greetings bot	Hello.
Greetings friend	Hello.
Greetings friendly bot	Hello.
Greetings professional bot	Hello.
Greetings witty bot	Hello.
Heya	Hello.
Good tidings	Hello.
Well hello	Hello.
Hey witty bot	Hello.
Oh, hello	Hello.
Open a channel	Hello.
Open a hailing frequency	Hello.
Salutations	Hello.
Oh hey, it's you	Hello.
Shalom	Hello.
Oh hey there	Hello.
Well hey there	Hello.
Well hi	Hello.
Well hi there	Hello.
Well howdy	Hello.
Yo	Hello.
Yo man	Hello.
Salutations!	Hello.
Hi witty bot	Hello.
Yo my dude	Hello.
Hey-hey	Hello.
Hi bot	Hello.
Hi caring bot	Hello.
Hi friendly bot	Hello.
Oh howdy there	Hello.
Hi there!	Hello.
Hey you	Hello.
Hiya	Hello.
Hi-ya	Hello.
Howdy partner	Hello.
Oh hello	Hello.
Oh hello there	Hello.
Oh hey amigo	Hello.
Hi professional bot	Hello.
I have returned	Hi.
I am present and accounted for	Hi.
I'm back on the computer	Hi.
I have arrived	Hi.
Your girl is back	Hi.
I'm here in the flesh	Hi.
Tada! Here I am!	Hi.
I am present	Hi.
I'm back	Hi.
I am here	Hi.
And we're back	Hi.
And we are back	Hi.
Bot I'm here	Hi.
Bro I'm here	Hi.
Girl I am back	Hi.
Here I am	Hi.
Here I am dude	Hi.
Hey dude, I'm back	Hi.
Hey I'm back	Hi.
And now I'm back	Hi.
Sup I'm back	Hi.
Tada! I'm back	Hi.
Tada! I'm here	Hi.
Yo I'm back	Hi.
You better believe I'm here	Hi.
Your boy is back	Hi.
Happy Father's day	Thank you, and the same to you.
Happy May day	Thank you, and the same to you.
Cheers	Thank you, and the same to you.
Happy Kwanzaa	Thank you, and the same to you.
Happy Indigenous Peoples Day	Thank you, and the same to you.
Happy New Year	Thank you, and the same to you.
Merry Christmas to you	Thank you, and the same to you.
Happy Holidays	Thank you, and the same to you.
Blessed Solstice	Thank you, and the same to you.
Mazel tov	Thank you, and the same to you.
Happy Martin Luther King Jr. day	Thank you, and the same to you.
Happy Independence day	Thank you, and the same to you.
Happy Holidays!	Thank you, and the same to you.
Happy Hanukkah	Thank you, and the same to you.
Happy Halloween!	Thank you, and the same to you.
Happy Groundhogs day	Thank you, and the same to you.
Happy Friendship day	Thank you, and the same to you.
Happy National Children's day	Thank you, and the same to you.
Happy Easter	Thank you, and the same to you.
Happy Earth day	Thank you, and the same to you.
Happy Columbus day	Thank you, and the same to you.
Happy Citizenship day	Thank you, and the same to you.
Happy boxing day	Thank you, and the same to you.
Happy Birthday!	Thank you, and the same to you.
Happy Armed Forces day	Thank you, and the same to you.
Happy April fool's day	Thank you, and the same to you.
Feliz Navidad	Thank you, and the same to you.
Happy Grandparents day	Thank you, and the same to you.
Happy Veteran's day	Thank you, and the same to you.
Three cheers	Thank you, and the same to you.
Season's greetings!	Thank you, and the same to you.
Salute!	Thank you, and the same to you.
Prost	Thank you, and the same to you.
Merry Festivus	Thank you, and the same to you.
Merry Christmas eve	Thank you, and the same to you.
Merry Christmas	Thank you, and the same to you.
Let the good times roll	Thank you, and the same to you.
Happy Memorial day	Thank you, and the same to you.
Joyeux Noel	Thank you, and the same to you.
Happy Mother's day	Thank you, and the same to you.
Happy Valentine's day	Thank you, and the same to you.
Happy Thanksgiving	Thank you, and the same to you.
Happy Super Bowl Sunday	Thank you, and the same to you.
Happy St. Patrick's day	Thank you, and the same to you.
Happy President's Day	Thank you, and the same to you.
Happy Parent's day	Thank you, and the same to you.
Happy Nurses' day	Thank you, and the same to you.
Happy New Years	Thank you, and the same to you.
Happy National day of prayers	Thank you, and the same to you.
Yuletide Greetings	Thank you, and the same to you.
Joyous Kwanzaa	Thank you, and the same to you.
Are you dumb?	I try, but I don't always get it right.
Stop being so awful	I try, but I don't always get it right.
Are you an idiot?	I try, but I don't always get it right.
Siri does a better job than you	I try, but I don't always get it right.
You're lame	I try, but I don't always get it right.
You are lame	I try, but I don't always get it right.
You're really terrible	I try, but I don't always get it right.
You are really terrible	I try, but I don't always get it right.
Bixby is way better than you	I try, but I don't always get it right.
You're really worthless	I try, but I don't always get it right.
You are really worthless	I try, but I don't always get it right.
You say the dumbest things	I try, but I don't always get it right.
Why are you so awful	I try, but I don't always get it right.
Stop messing up	I try, but I don't always get it right.
Stop being so stupid	I try, but I don't always get it right.
Stop being so terrible	I try, but I don't always get it right.
Stop being so useless	I try, but I don't always get it right.
Stop being so worthless	I try, but I don't always get it right.
Stop being such a moron	I try, but I don't always get it right.
Tay was smarter than you	I try, but I don't always get it right.
Stop making mistakes	I try, but I don't always get it right.
Stop being so idiotic	I try, but I don't always get it right.
Stop screwing up	I try, but I don't always get it right.
Stupid	I try, but I don't always get it right.
Stupid as usual	I try, but I don't always get it right.
Stupid you	I try, but I don't always get it right.
Tay was better than you	I try, but I don't always get it right.
Alexa does a better job	I try, but I don't always get it right.
Stop being such an idiot	I try, but I don't always get it right.
Srsly?	I try, but I don't always get it right.
Siri is better	I try, but I don't always get it right.
Siri is superior	I try, but I don't always get it right.
Siri is superior to you	I try, but I don't always get it right.
Siri is way better	I try, but I don't always get it right.
Siri is way better at this	I try, but I don't always get it right.
Stop being so ridiculous	I try, but I don't always get it right.
Siri is way smarter than you	I try, but I don't always get it right.
Stop being so lame	I try, but I don't always get it right.
Start working properly	I try, but I don't always get it right.
Stop being so bad	I try, but I don't always get it right.
Stop being so dumb	I try, but I don't always get it right.
Stop being so horrible	I try, but I don't always get it right.
Terrible as usual	I try, but I don't always get it right.
Siri is way better than you	I try, but I don't always get it right.
Why can't you be more like Google Assistant?	I try, but I don't always get it right.
Why can not you be more like Google Assistant?	I try, but I don't always get it right.
Why can't you be as good as Bixby?	I try, but I don't always get it right.
Why can not you be as good as Bixby?	I try, but I don't always get it right.
Why can't you be as good as Cortana?	I try, but I don't always get it right.
Why can not you be as good as Cortana?	I try, but I don't always get it right.
Why can't you be as good as Google Assistant?	I try, but I don't always get it right.
Why can not you be as good as Google Assistant?	I try, but I don't always get it right.
Why can't you be as good as Siri?	I try, but I don't always get it right.
Why can not you be as good as Siri?	I try, but I don't always get it right.
Why can't you be like Alexa?	I try, but I don't always get it right.
Why can not you be like Alexa?	I try, but I don't always get it right.
Tay was more intelligent than you	I try, but I don't always get it right.
Why can't you be more like Cortana?	I try, but I don't always get it right.
Why can not you be more like Cortana?	I try, but I don't always get it right.
Why are you so worthless	I try, but I don't always get it right.
Why can't you be more like Siri?	I try, but I don't always get it right.
Why can not you be more like Siri?	I try, but I don't always get it right.
Worthless as usual	I try, but I don't always get it right.
You are a fool	I try, but I don't always get it right.
You are a joke	I try, but I don't always get it right.
You are actually awful	I try, but I don't always get it right.
You are actually bad	I try, but I don't always get it right.
Why can't you be more like Bixby?	I try, but I don't always get it right.
Why can not you be more like Bixby?	I try, but I don't always get it right.
Why are you so idiotic	I try, but I don't always get it right.
Useless as usual	I try, but I don't always get it right.
What's wrong with you?	I try, but I don't always get it right.
What is wrong with you?	I try, but I don't always get it right.
Why are you so annoying	I try, but I don't always get it right.
Why are you so bad	I try, but I don't always get it right.
Why are you so bad at this	I try, but I don't always get it right.
Why can't you be as good as Alexa?	I try, but I don't always get it right.
Why can not you be as good as Alexa?	I try, but I don't always get it right.
Why are you so horrible	I try, but I don't always get it right.
Why are you the worst	I try, but I don't always get it right.
Why are you so lame?	I try, but I don't always get it right.
Why are you so ridiculous	I try, but I don't always get it right.
Why are you so stupid	I try, but I don't always get it right.
Why are you so terrible	I try, but I don't always get it right.
Why are you so useless	I try, but I don't always get it right.
Ridiculous as usual	I try, but I don't always get it right.
Why are you so dumb	I try, but I don't always get it right.
Bixby is way better	I try, but I don't always get it right.
Bad as usual	I try, but I don't always get it right.
Bixby does a better job	I try, but I don't always get it right.
Bixby does a better job at this	I try, but I don't always get it right.
Bixby does a better job than you	I try, but I don't always get it right.
Bixby is better	I try, but I don't always get it right.
Siri does a better job at this	I try, but I don't always get it right.
Bixby is superior to you	I try, but I don't always get it right.
Are you pulling my leg?	I try, but I don't always get it right.
Bixby is way better at this	I try, but I don't always get it right.
Bixby is way smarter than you	I try, but I don't always get it right.
Cortana does a better job	I try, but I don't always get it right.
Cortana does a better job at this	I try, but I don't always get it right.
Cortana does a better job than you	I try, but I don't always get it right.
Bixby is superior	I try, but I don't always get it right.
Alexa is way smarter than you	I try, but I don't always get it right.
Alexa does a better job at this	I try, but I don't always get it right.
Alexa does a better job than you	I try, but I don't always get it right.
Alexa is better	I try, but I don't always get it right.
Alexa is superior	I try, but I don't always get it right.
Alexa is superior to you	I try, but I don't always get it right.
Alexa is way better	I try, but I don't always get it right.
Awful as usual	I try, but I don't always get it right.
Alexa is way better than you	I try, but I don't always get it right.
Are you slow?	I try, but I don't always get it right.
Are you a moron?	I try, but I don't always get it right.
Are you joking with me?	I try, but I don't always get it right.
Are you joking?	I try, but I don't always get it right.
Cortana is superior to you	I try, but I don't always get it right.
Alexa is way better at this	I try, but I don't always get it right.
I wish you were Cortana	I try, but I don't always get it right.
Cortana is better	I try, but I don't always get it right.
Google Assistant is way better than you	I try, but I don't always get it right.
Google Assistant is way smarter than you	I try, but I don't always get it right.
Horrible as usual	I try, but I don't always get it right.
How can you be so bad at this?	I try, but I don't always get it right.
I can't take you seriously	I try, but I don't always get it right.
I can not take you seriously	I try, but I don't always get it right.
Google Assistant is way better	I try, but I don't always get it right.
I wish you were Bixby	I try, but I don't always get it right.
Google Assistant is superior to you	I try, but I don't always get it right.
I wish you were Google Assistant	I try, but I don't always get it right.
I wish you were Siri	I try, but I don't always get it right.
Idiotic as usual	I try, but I don't always get it right.
Lame	I try, but I don't always get it right.
Lame as usual	I try, but I don't always get it right.
You are actually idiotic	I try, but I don't always get it right.
I wish you were Alexa	I try, but I don't always get it right.
Dummy	I try, but I don't always get it right.
Siri does a better job	I try, but I don't always get it right.
Cortana is way better	I try, but I don't always get it right.
Cortana is way better at this	I try, but I don't always get it right.
Cortana is way better than you	I try, but I don't always get it right.
Cortana is way smarter than you	I try, but I don't always get it right.
Dumb	I try, but I don't always get it right.
Google Assistant is way better at this	I try, but I don't always get it right.
Dumb you	I try, but I don't always get it right.
Cortana is superior	I try, but I don't always get it right.
Get real	I try, but I don't always get it right.
Google Assistant does a better job	I try, but I don't always get it right.
Google Assistant does a better job at this	I try, but I don't always get it right.
Google Assistant does a better job than you	I try, but I don't always get it right.
Google Assistant is better	I try, but I don't always get it right.
Google Assistant is superior	I try, but I don't always get it right.
Dumb as usual	I try, but I don't always get it right.
You're not as good as Bixby	I try, but I don't always get it right.
You are not as good as Bixby	I try, but I don't always get it right.
You're horrible	I try, but I don't always get it right.
You are horrible	I try, but I don't always get it right.
You're horrible at this	I try, but I don't always get it right.
You are horrible at this	I try, but I don't always get it right.
you're idiotic	I try, but I don't always get it right.
you are idiotic	I try, but I don't always get it right.
You're incompetent	I try, but I don't always get it right.
You are incompetent	I try, but I don't always get it right.
You're kidding, right?	I try, but I don't always get it right.
You are kidding, right?	I try, but I don't always get it right.
You say ridiculous things	I try, but I don't always get it right.
You're not as good as Alexa	I try, but I don't always get it right.
You are not as good as Alexa	I try, but I don't always get it right.
you're bad	I try, but I don't always get it right.
you are bad	I try, but I don't always get it right.
You're not as good as Cortana	I try, but I don't always get it right.
You are not as good as Cortana	I try, but I don't always get it right.
You're not as good as Google Assistant	I try, but I don't always get it right.
You are not as good as Google Assistant	I try, but I don't always get it right.
You're not as good as Siri	I try, but I don't always get it right.
You are not as good as Siri	I try, but I don't always get it right.
You're not intelligent	I try, but I don't always get it right.
You are not intelligent	I try, but I don't always get it right.
You're not very smart, are you?	I try, but I don't always get it right.
You are not very smart, are you?	I try, but I don't always get it right.
You're pretty awful	I try, but I don't always get it right.
You are pretty awful	I try, but I don't always get it right.
You say the worst things	I try, but I don't always get it right.
You are actually dumb	I try, but I don't always get it right.
You're actually dumb	I try, but I don't always get it right.
You say terrible things	I try, but I don't always get it right.
You say the lamest things	I try, but I don't always get it right.
You say the most idiotic things	I try, but I don't always get it right.
You say the most ridiculous things	I try, but I don't always get it right.
You're dumb	I try, but I don't always get it right.
You are dumb	I try, but I don't always get it right.
You say the stupidest things	I try, but I don't always get it right.
You're bad at this	I try, but I don't always get it right.
You are bad at this	I try, but I don't always get it right.
You say useless things	I try, but I don't always get it right.
You say worthless things	I try, but I don't always get it right.
You're a fool	I try, but I don't always get it right.
You are a fool	I try, but I don't always get it right.
You're a joke	I try, but I don't always get it right.
You are a joke	I try, but I don't always get it right.
you're awful	I try, but I don't always get it right.
you are awful	I try, but I don't always get it right.
You're pretty horrible	I try, but I don't always get it right.
You are pretty horrible	I try, but I don't always get it right.
You say the most worthless things	I try, but I don't always get it right.
You're stupid	I try, but I don't always get it right.
You are stupid	I try, but I don't always get it right.
You're pretty bad	I try, but I don't always get it right.
You are pretty bad	I try, but I don't always get it right.
You're really useless	I try, but I don't always get it right.
You are really useless	I try, but I don't always get it right.
You're ridiculous	I try, but I don't always get it right.
You are ridiculous	I try, but I don't always get it right.
You're so bad at this	I try, but I don't always get it right.
You are so bad at this	I try, but I don't always get it right.
You're really ridiculous	I try, but I don't always get it right.
You are really ridiculous	I try, but I don't always get it right.
You're so worthless	I try, but I don't always get it right.
You are so worthless	I try, but I don't always get it right.
You're really lame	I try, but I don't always get it right.
You are really lame	I try, but I don't always get it right.
you're terrible	I try, but I don't always get it right.
you are terrible	I try, but I don't always get it right.
You're terrible at this	I try, but I don't always get it right.
You are terrible at this	I try, but I don't always get it right.
You're the worst	I try, but I don't always get it right.
You are the worst	I try, but I don't always get it right.
You're useless	I try, but I don't always get it right.
You are useless	I try, but I don't always get it right.
You're worthless	I try, but I don't always get it right.
You are worthless	I try, but I don't always get it right.
You've got to be kidding	I try, but I don't always get it right.
You're so dumb	I try, but I don't always get it right.
You are so dumb	I try, but I don't always get it right.
You're pretty worthless	I try, but I don't always get it right.
You say lame things	I try, but I don't always get it right.
You're pretty idiotic	I try, but I don't always get it right.
Youa are pretty idiotic	I try, but I don't always get it right.
You're pretty lame	I try, but I don't always get it right.
You're pretty much the worst	I try, but I don't always get it right.
You are pretty much the worst	I try, but I don't always get it right.
You're pretty ridiculous	I try, but I don't always get it right.
You are pretty stupid	I try, but I don't always get it right.
You're pretty stupid	I try, but I don't always get it right.
You are pretty stupid	I try, but I don't always get it right.
You're really stupid	I try, but I don't always get it right.
You're pretty useless	I try, but I don't always get it right.
You're pretty dumb	I try, but I don't always get it right.
You're really annoying	I try, but I don't always get it right.
You're really awful	I try, but I don't always get it right.
You're really bad	I try, but I don't always get it right.
You're really dumb	I try, but I don't always get it right.
You are really dumb	I try, but I don't always get it right.
You're really horrible	I try, but I don't always get it right.
You are really horrible	I try, but I don't always get it right.
You're really idiotic	I try, but I don't always get it right.
You are really idiotic	I try, but I don't always get it right.
You're pretty terrible	I try, but I don't always get it right.
You are pretty terrible	I try, but I don't always get it right.
You are pretty stupid	I try, but I don't always get it right.
You are pretty bad	I try, but I don't always get it right.
You are pretty dumb	I try, but I don't always get it right.
You are pretty horrible	I try, but I don't always get it right.
You are pretty idiotic	I try, but I don't always get it right.
You are pretty lame	I try, but I don't always get it right.
You say stupid things	I try, but I don't always get it right.
You are pretty ridiculous	I try, but I don't always get it right.
You are incompetent	I try, but I don't always get it right.
You are pretty terrible	I try, but I don't always get it right.
You are pretty useless	I try, but I don't always get it right.
You are pretty worthless	I try, but I don't always get it right.
You are really annoying	I try, but I don't always get it right.
You are really awful	I try, but I don't always get it right.
You are really bad	I try, but I don't always get it right.
You are pretty much the worst	I try, but I don't always get it right.
You are awful	I try, but I don't always get it right.
I hate you	I try, but I don't always get it right.
You are actually lame	I try, but I don't always get it right.
You are actually ridiculous	I try, but I don't always get it right.
You are actually stupid	I try, but I don't always get it right.
You are actually terrible	I try, but I don't always get it right.
You are actually useless	I try, but I don't always get it right.
You are pretty awful	I try, but I don't always get it right.
You are annoying	I try, but I don't always get it right.
You are lame	I try, but I don't always get it right.
You are bad	I try, but I don't always get it right.
You are bad at this	I try, but I don't always get it right.
You are dumb	I try, but I don't always get it right.
You are horrible	I try, but I don't always get it right.
You are idiotic	I try, but I don't always get it right.
You are really idiotic	I try, but I don't always get it right.
You are actually worthless	I try, but I don't always get it right.
You are useless	I try, but I don't always get it right.
You are really dumb	I try, but I don't always get it right.
You are so terrible	I try, but I don't always get it right.
You are so useless	I try, but I don't always get it right.
You are so worthless	I try, but I don't always get it right.
You are stupid	I try, but I don't always get it right.
You are terrible	I try, but I don't always get it right.
You are so ridiculous	I try, but I don't always get it right.
You are the worst bot	I try, but I don't always get it right.
You are so lame	I try, but I don't always get it right.
You are worthless	I try, but I don't always get it right.
You do not know anything	I try, but I don't always get it right.
You don't know anything	I try, but I don't always get it right.
You say bad things	I try, but I don't always get it right.
You say dumb things	I try, but I don't always get it right.
You say horrible things	I try, but I don't always get it right.
You are the worst	I try, but I don't always get it right.
You are so annoying!	I try, but I don't always get it right.
You are actually horrible	I try, but I don't always get it right.
You are really lame	I try, but I don't always get it right.
You are really ridiculous	I try, but I don't always get it right.
You are really stupid	I try, but I don't always get it right.
You are really terrible	I try, but I don't always get it right.
You are really useless	I try, but I don't always get it right.
You are so stupid	I try, but I don't always get it right.
You are ridiculous	I try, but I don't always get it right.
You are really horrible	I try, but I don't always get it right.
You are so awful	I try, but I don't always get it right.
You are so bad	I try, but I don't always get it right.
You are so bad at this	I try, but I don't always get it right.
You are so dumb	I try, but I don't always get it right.
You are so horrible	I try, but I don't always get it right.
You are so idiotic	I try, but I don't always get it right.
You are really worthless	I try, but I don't always get it right.
You got hit with the ugly stick	Noted.
Such a butterface	Noted.
You're face is so ugly	Noted.
You're unattractive	Noted.
You are unattractive	Noted.
It's hard to look at you	Noted.
You are bad looking	Noted.
Yikes, what happened to your face?	Noted.
I think you're grotesque	Noted.
I think you are grotesque	Noted.
You're ugly	Noted.
You are ugly	Noted.
You are hideous	Noted.
Oh you ugly	Noted.
Butterface	Noted.
Sup ugly	Noted.
Sup uggo	Noted.
Such a FUGMO	Noted.
Such a butters	Noted.
U so ugly	Noted.
Stop being so ugly	Noted.
U ugly	Noted.
I've never seen someone as hideous as you	Noted.
It's a shame you're so ugly	Noted.
It's a shame you are so ugly	Noted.
It pains me to look at you	Noted.
It hurts my eyes to look at you	Noted.
Is there something wrong with your face?	Noted.
Wow, what happened to your face?	Noted.
You are grotesque	Noted.
You are absolutely hideous	Noted.
Yo ugly face	Noted.
Yo ugly	Noted.
Sup ugly face	Noted.
Wow you sure are ugly	Noted.
Why do you look so ugly?	Noted.
Why do you look so disgusting	Noted.
Why are you so ugly?	Noted.
What's wrong with your face?	Noted.
What is wrong with your face?	Noted.
Yo uggo	Noted.
How can you be so bad looking?	Noted.
I bet your face is ugly	Noted.
I bet your face is nasty	Noted.
I bet your face is hideous	Noted.
How can you look so ugly?	Noted.
How can you look so gross?	Noted.
I think you're ugly	Noted.
I think you are ugly	Noted.
How can you be so ugly?	Noted.
I can't believe how bad you look	Noted.
I can not believe how bad you look	Noted.
Hey ugly	Noted.
Do you know how ugly you are?	Noted.
Did you take ugly pills?	Noted.
Did you know you're ugly?	Noted.
Did you know you are ugly?	Noted.
Did you know your face is ugly?	Noted.
Dang you're ugly	Noted.
Dang you are ugly	Noted.
How can you be so yucky?	Noted.
I hate your face	Noted.
You are homely	Noted.
I think you're gross	Noted.
I think you are gross	Noted.
I think your face is ugly	Noted.
I think your face is nasty	Noted.
I think your face is hideous	Noted.
I think your face is gross	Noted.
I bet you're hideous	Noted.
I bet you are hideous	Noted.
I think you are gross	Noted.
I bet you're ugly	Noted.
I bet you are ugly	Noted.
I don't find you attractive	Noted.
I do not find you attractive	Noted.
I can't stand your face	Noted.
I can not stand your face	Noted.
I can't even look at your face	Noted.
I can not even look at your face	Noted.
I can not believe how ugly you are	Noted.
I can't believe how ugly you are	Noted.
I can not believe how ugly you are	Noted.
I can't believe how gross you look	Noted.
I can not believe how gross you look	Noted.
I think you're hideous	Noted.
I think you are hideous	Noted.
I think you are ugly	Noted.
Your face is repulsive	Noted.
Your face makes me want to barf	Noted.
Your face makes me sick	Noted.
Your face looks like crap	Noted.
Your face is uuuuuggggllyy	Noted.
Your face is ugly	Noted.
You ugly as sin	Noted.
Your face is revolting	Noted.
You're a real grotesque	Noted.
You are a real grotesque	Noted.
Your face is nasty	Noted.
Your face is nastay	Noted.
Your face is homely	Noted.
Your face is hideous	Noted.
Your face is grotesque	Noted.
Your face is uggerz	Noted.
You're hideous	Noted.
You are hideous	Noted.
You've got a face like a dropped pie	Noted.
You've got a face for radio	Noted.
You've got a busted face	Noted.
You've been hit with the ugly stick	Noted.
You're ugly as sin	Noted.
You are ugly as sin	Noted.
Your face sucks	Noted.
You're the ugliest person I've ever seen in my life	Noted.
You are the ugliest person I've ever seen in my life	Noted.
You're a butterface	Noted.
You are a butterface	Noted.
You're face is so busted	Noted.
You are face is so busted	Noted.
You're butt ugly	Noted.
You are butt ugly	Noted.
You're aesthetically displeasing	Noted.
You are aesthetically displeasing	Noted.
You're a real uggo	Noted.
You are a real uggo	Noted.
You ugly	Noted.
You're uggo	Noted.
You are uggo	Noted.
You are truly unattractive	Noted.
You fell off the ugly tree and hit every branch on the way down	Noted.
You fell off the ugly tree	Noted.
You face sucks	Noted.
You face busted	Noted.
You butt ugly	Noted.
You are unattractive	Noted.
You are the opposite of pretty	Noted.
You are so ugly	Noted.
You are so not pretty	Noted.
You are not attractive	Noted.
You are nasty looking	Noted.
You've got a face only a mother could love	Noted.
You aren't much to look at	Noted.
You look grotesque	Noted.
You uggerz	Noted.
You sure are ugly	Noted.
You sure are hideous	Noted.
You so uggerz	Noted.
You look ugly	Noted.
You look really bad	Noted.
You got beat by the ugly stick	Noted.
You look hideous	Noted.
You got beat with the ugly stick	Noted.
You look deformed	Noted.
you look beastly	Noted.
You look awful	Noted.
You hideous	Noted.
You have a terrible face	Noted.
You are hideous looking	Noted.
You look like crap	Noted.
You are too funny	Glad you're pleased!
That's funny	Glad you're pleased!
LOL	Glad you're pleased!
That's a good one	Glad you're pleased!
hah	Glad you're pleased!
Tee hee	Glad you're pleased!
I'm laughing	Glad you're pleased!
You're cracking me up	Glad you're pleased!
You are cracking me up	Glad you're pleased!
very funny	Glad you're pleased!
Hilarious	Glad you're pleased!
heh heh	Glad you're pleased!
lololol	Glad you're pleased!
lmao	Glad you're pleased!
I'm laughing so much	Glad you're pleased!
I'm laughing so hard my sides hurt	Glad you're pleased!
I'm cracking up	Glad you're pleased!
I can't stop laughing	Glad you're pleased!
I can not stop laughing	Glad you're pleased!
I am laughing so much	Glad you're pleased!
Ha	Glad you're pleased!
OMG you're funny	Glad you're pleased!
OMG you are funny	Glad you're pleased!
Heh	Glad you're pleased!
har de har	Glad you're pleased!
hahahaha good one	Glad you're pleased!
Hahaha funny	Glad you're pleased!
Hahaha	Glad you're pleased!
Haha	Glad you're pleased!
ha ha	Glad you're pleased!
I am cracking up	Glad you're pleased!
That me made me laugh out loud	Glad you're pleased!
You're a crack up	Glad you're pleased!
You are a crack up	Glad you're pleased!
You are the funniest	Glad you're pleased!
ya that was funny	Glad you're pleased!
Whoa funny	Glad you're pleased!
That's hilarious	Glad you're pleased!
looooool	Glad you're pleased!
Omg hilarious	Glad you're pleased!
That made me laugh	Glad you're pleased!
That is too funny	Glad you're pleased!
that is funny	Glad you're pleased!
Teehee	Glad you're pleased!
So freaking funny	Glad you're pleased!
ROFL	Glad you're pleased!
Pretty hilarious	Glad you're pleased!
Pretty funny	Glad you're pleased!
You're making me laugh	Glad you're pleased!
You are making me laugh	Glad you're pleased!
That's a knee slapper	Glad you're pleased!
I'm gonna skedaddle	Goodbye!
I'm about to motor now	Goodbye!
I'm going to take off now	Goodbye!
I'm going to leave	Goodbye!
See you later	Goodbye!
I'm about to scoot now	Goodbye!
I'm going to sign off now	Goodbye!
I'm about to jet now	Goodbye!
I'm about to log out	Goodbye!
I gotta go now	Goodbye!
I have to sign out	Goodbye!
I have to motor now	Goodbye!
I have to run	Goodbye!
I have to run now	Goodbye!
I have to scoot	Goodbye!
I have to scoot now	Goodbye!
I gotta sign out now	Goodbye!
I have to sign off now	Goodbye!
I have to log out	Goodbye!
I have to sign out now	Goodbye!
I have to skedaddle	Goodbye!
I have to skedaddle now	Goodbye!
I have to take off	Goodbye!
I have to take off now	Goodbye!
I must depart	Goodbye!
I have to sign off	Goodbye!
I have to jet	Goodbye!
Adieu	Goodbye!
I gotta skedaddle now	Goodbye!
I gotta take off	Goodbye!
